life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,under-five_deaths,polio,total_expenditure,diphtheria,hiv/aids,gdp,population,thinness_10-19_years,thinness_5-9_years,income_composition_of_resources
75.3,126.0,42,4.93,998.3498049000001,98.0,6,56.4,49,98.0,6.4,98.0,0.1,7986.798439,18472228.0,1.8,1.7,0.7190000000000001
75.4,124.0,44,4.9,920.8284115,98.0,64,55.7,52,98.0,6.11,98.0,0.1,7199.59665,16995583.0,1.8,1.8,0.7140000000000001
75.0,127.0,46,4.88,781.2062827999999,98.0,44,54.9,55,98.0,6.2,98.0,0.1,6751.998987000001,1564453.0,1.9,1.8,0.708
75.0,127.0,49,4.77,12.185972300000001,97.0,0,54.1,58,98.0,5.52,97.0,0.1,716.8219,1435568.0,1.9,1.8,0.703
75.0,126.0,52,4.86,13.31109532,97.0,3,53.2,62,97.0,5.35,97.0,0.1,731.378864,136768.0,1.9,1.9,0.7
74.8,129.0,55,4.99,10.22840118,97.0,30,52.4,66,97.0,4.98,97.0,0.1,672.92113,11719673.0,2.0,1.9,0.6940000000000001
69.4,166.0,0,,0.0,78.0,0,65.6,0,71.0,,72.0,0.1,,,0.2,0.5,0.637
69.4,164.0,0,1.58,0.0,81.0,140,65.6,0,76.0,13.71,77.0,0.1,,,0.2,0.5,0.639
69.2,166.0,0,1.67,0.0,83.0,0,65.6,0,81.0,13.38,81.0,0.1,,,0.2,0.5,0.6409999999999999
69.0,168.0,0,2.98,0.0,82.0,0,65.6,0,81.0,12.77,81.0,0.1,,,0.2,0.5,0.64
68.9,169.0,0,1.89,0.0,83.0,0,65.6,0,83.0,13.76,84.0,0.1,,,0.2,0.5,0.638
68.7,171.0,0,1.76,0.0,88.0,0,65.6,0,85.0,13.83,85.0,0.1,,,0.2,0.5,0.633
68.5,172.0,0,2.06,0.0,89.0,0,65.6,0,81.0,13.44,91.0,0.1,,,0.2,0.5,0.629
68.4,174.0,0,1.97,0.0,89.0,0,65.2,0,88.0,12.94,85.0,0.1,,,0.2,0.5,0.628
68.2,175.0,0,1.64,0.0,55.0,0,64.7,0,79.0,11.99,79.0,0.1,,,0.2,0.5,0.625
68.0,176.0,0,1.73,0.0,84.0,0,64.1,0,81.0,11.92,67.0,0.1,,,0.2,0.5,0.622
67.9,178.0,0,1.9,0.0,91.0,0,63.6,0,94.0,12.11,94.0,0.1,,,0.2,0.5,0.617
67.7,179.0,0,2.02,0.0,55.0,0,63.2,0,82.0,3.1,78.0,0.1,,,0.2,0.5,0.616
67.5,18.0,0,3.15,0.0,89.0,0,62.8,0,88.0,9.69,92.0,0.1,,,0.2,0.5,0.612
66.2,21.0,0,2.78,0.0,85.0,0,62.4,0,84.0,8.2,84.0,0.1,,,0.2,0.5,0.608
67.2,183.0,0,2.82,0.0,81.0,0,62.0,0,79.0,8.58,75.0,0.1,,,0.3,0.5,0.604
67.0,185.0,0,2.23,0.0,87.0,0,61.5,0,85.0,7.88,85.0,0.1,,,0.3,0.5,0.0
,436.0,0,0.01,0.0,99.0,0,65.6,0,99.0,4.3,98.0,0.1,,,17.1,,
68.8,222.0,1,,0.0,99.0,831,52.7,1,99.0,,98.0,0.1,3944.1839,2976877.0,2.2,2.3,0.733
68.4,225.0,1,0.01,281.0023992,99.0,0,51.5,1,99.0,4.73,98.0,0.1,4181.583321,2923896.0,2.2,2.3,0.7290000000000001
68.1,227.0,1,0.01,241.1958645,98.0,0,5.4,1,98.0,4.21,98.0,0.1,4385.379355,286917.0,2.2,2.3,0.72
67.8,231.0,1,0.01,253.8285861,99.0,0,49.2,2,99.0,4.22,98.0,0.1,4368.82248,2814226.0,2.2,2.3,0.7120000000000001
67.3,235.0,1,0.01,257.8403154,99.0,0,48.0,2,99.0,4.45,98.0,0.1,3769.5952549999997,2761516.0,2.2,2.3,0.701
66.3,25.0,1,5.8,22.31624272,96.0,7,46.9,2,96.0,4.7,96.0,0.1,265.353659,271265.0,2.2,2.3,0.693
66.9,235.0,1,4.61,134.1678932,97.0,8,45.9,2,96.0,5.29,95.0,0.1,1717.898761,2668289.0,2.2,2.3,0.6859999999999999
67.4,225.0,2,4.26,181.0123284,96.0,31,44.9,2,95.0,5.58,96.0,0.1,2139.625631,2628131.0,2.2,2.3,0.6729999999999999
65.9,26.0,2,3.79,126.698109,98.0,12,43.9,2,99.0,5.6,95.0,0.1,1634.81431,259167.0,2.2,2.4,0.6609999999999999
65.0,271.0,2,2.91,122.12064850000002,98.0,26,43.0,2,98.0,4.68,98.0,0.1,1334.651896,255812.0,2.2,2.4,0.649
64.5,274.0,2,2.75,98.68367951,98.0,0,42.1,2,99.0,5.9,98.0,0.1,998.8226671,2526446.0,2.3,2.4,0.637
64.0,284.0,2,1.75,73.24150483,98.0,0,41.3,2,99.0,5.99,98.0,0.1,797.8377432,2496832.0,2.3,2.4,0.621
64.0,271.0,2,1.31,56.05686428,98.0,18,4.5,2,98.0,6.18,98.0,0.1,646.561295,2469286.0,2.4,2.5,0.609
63.8,263.0,2,2.43,55.60878216,98.0,831,39.8,2,98.0,5.81,98.0,0.1,571.51883,2443659.0,2.4,2.5,0.599
63.2,266.0,2,2.87,61.84921903,95.0,831,39.1,3,95.0,5.45,95.0,0.1,524.145924,2419776.0,2.5,2.6,0.588
62.8,274.0,2,2.79,56.431387,93.0,831,38.5,3,94.0,4.92,94.0,0.1,474.21333610000005,2397436.0,2.6,2.6,0.5820000000000001
76.1,16.0,0,,0.0,82.0,0,61.8,0,89.0,,89.0,0.1,6461.192554,622159.0,1.8,1.8,0.804
75.9,17.0,0,0.01,726.0291764,87.0,0,61.3,0,91.0,6.42,91.0,0.1,7378.345289,62181.0,1.8,1.9,0.8029999999999999
75.8,19.0,0,0.01,707.144691,55.0,0,6.7,0,94.0,6.43,94.0,0.1,7186.429787,62127.0,1.8,1.9,0.799
75.6,11.0,0,0.01,648.1331781,55.0,0,6.2,0,94.0,7.25,94.0,0.1,6586.71929,6261.0,1.9,1.9,0.797
75.4,113.0,0,6.56,666.7374371000001,91.0,5,59.7,0,95.0,6.92,95.0,0.1,7318.742448999999,6279.0,1.9,2.0,0.792
75.3,115.0,0,6.56,635.4849381,55.0,5,59.1,0,93.0,6.9,94.0,0.1,6682.281158,619428.0,2.0,2.0,0.787
75.0,117.0,0,6.45,489.6818699,87.0,0,58.5,0,91.0,6.7,92.0,0.1,6698.79439,618294.0,2.0,2.1,0.785
74.6,121.0,0,6.17,709.1311228,93.0,0,57.8,0,95.0,6.13,95.0,0.1,7325.734740000001,616969.0,2.1,2.1,0.774
74.2,125.0,0,4.98,678.5188944,55.0,0,57.2,0,92.0,6.74,92.0,0.1,5957.145693,615875.0,2.1,2.2,0.762
73.8,13.0,0,5.38,595.7306923,55.0,0,56.5,0,9.0,8.1,9.0,0.1,4383.59597,61525.0,2.2,2.2,0.7509999999999999
73.6,133.0,0,,527.3076721,,0,55.7,0,99.0,8.46,98.0,0.1,3674.617924,614261.0,2.3,2.3,0.746
73.5,134.0,0,0.01,57.12190146,,0,55.0,0,99.0,8.45,98.0,0.1,338.199535,613353.0,2.3,2.4,0.74
73.5,134.0,0,0.01,495.07829630000003,,0,54.2,0,99.0,8.91,98.0,0.1,2789.1735,612267.0,2.4,2.4,0.0
73.4,136.0,0,0.01,36.48024032,,0,53.5,0,99.0,8.33,98.0,0.1,216.243274,69828.0,2.5,2.5,0.0
73.3,136.0,0,0.01,33.66981355,,0,52.7,0,99.0,8.23,98.0,0.1,199.583957,67389.0,2.5,2.6,0.0
73.0,144.0,0,0.01,274.5472605,,0,51.9,0,99.0,7.32,98.0,0.1,1627.42893,6495.0,2.6,2.7,0.0
74.3,95.0,17,,0.0,99.0,17,58.5,20,99.0,,98.0,0.1,2847.285569,3483322.0,6.4,6.2,0.645
74.1,96.0,18,0.43,198.7343495,99.0,10,57.5,21,99.0,5.91,98.0,0.1,3154.513484,3431882.0,6.4,6.2,0.64
73.9,97.0,18,0.45,179.8598949,99.0,92,56.5,21,99.0,5.94,98.0,0.1,3111.7628870000003,33824769.0,6.4,6.2,0.634
73.6,99.0,19,0.55,19.15853732,99.0,668,55.5,22,99.0,6.15,98.0,0.1,294.74672799999996,33333789.0,6.3,6.2,0.623
73.3,14.0,19,0.54,22.0945504,98.0,831,54.6,22,98.0,5.99,98.0,0.1,339.91616,32858823.0,6.3,6.2,0.612
72.8,11.0,20,0.56,183.6592186,98.0,633,53.6,23,99.0,5.86,98.0,0.1,2834.2472,3249639.0,6.3,6.2,0.603
72.3,116.0,20,0.62,188.2902861,98.0,831,52.7,23,99.0,5.67,98.0,0.1,2861.5545,31989897.0,6.4,6.2,0.596
71.8,123.0,21,0.51,171.3658969,97.0,831,51.7,24,99.0,5.41,98.0,0.1,2884.94776,31596855.0,6.4,6.3,0.589
71.4,128.0,21,0.56,157.6431445,95.0,831,5.8,25,95.0,5.48,95.0,0.1,2494.353552,31225881.0,6.4,6.3,0.581
71.0,133.0,22,0.58,127.76320049999998,95.0,831,49.9,25,97.0,5.23,97.0,0.1,2191.478567,3869346.0,6.4,6.3,0.575
77.0,137.0,22,0.47,9.469371264,96.0,0,49.1,26,98.0,5.6,98.0,0.1,213.75555899999998,35217.0,6.5,6.3,0.569
72.0,142.0,23,0.56,100.3638322,95.0,831,48.2,27,97.0,5.22,97.0,0.1,1948.812275,3179285.0,6.5,6.4,0.561
69.9,146.0,24,0.58,88.16506179,55.0,831,47.3,28,91.0,5.25,91.0,0.1,1721.973863,29843937.0,6.6,6.4,0.551
69.5,15.0,25,0.46,66.72933871,92.0,831,46.5,29,94.0,5.31,94.0,0.1,1413.757176,29512368.0,6.6,6.5,0.54
69.0,155.0,26,0.46,71.11645,84.0,831,45.7,30,93.0,4.44,96.0,0.1,1336.775376,29181832.0,6.7,6.5,0.53
68.6,16.0,27,0.45,63.42140024,55.0,831,44.8,32,95.0,4.18,95.0,0.1,1332.382358,28849621.0,6.7,6.6,0.519
57.6,355.0,60,,0.0,55.0,79,22.6,81,8.0,,8.0,3.9,528.3125597,281691.0,3.6,3.5,0.414
56.7,375.0,61,0.01,54.91159475,79.0,9,22.2,84,79.0,6.98,79.0,4.1,623.2871140999999,27212382.0,3.6,3.5,0.409
55.3,46.0,62,1.16,5.813338496,78.0,8,21.8,87,78.0,5.9,78.0,4.2,65.985681,26434372.0,3.6,3.5,0.405
54.8,48.0,64,1.19,49.90987221,76.0,145,21.3,90,73.0,5.58,76.0,4.2,566.513873,2567666.0,3.6,3.5,0.4
54.3,47.0,66,0.94,40.80617976,76.0,177,2.9,94,73.0,6.23,76.0,4.2,526.5313517,249395.0,3.7,3.6,0.397
54.0,47.0,69,0.96,5.743393664,74.0,831,2.5,98,73.0,5.38,74.0,4.2,419.2258149,2422145.0,3.7,3.6,0.39
53.8,4.0,70,1.18,39.75216936,74.0,60,2.1,101,74.0,5.43,74.0,4.2,463.85261799999995,2352463.0,3.7,3.6,0.382
53.2,45.0,72,1.48,0.796915785,75.0,4,19.7,104,74.0,4.91,75.0,4.2,53.12771899999999,22846758.0,3.7,3.7,0.37200000000000005
52.1,425.0,74,1.03,53.9502789,75.0,267,19.3,108,75.0,5.25,75.0,4.2,422.14615729999997,22188387.0,3.8,3.7,0.36
51.2,434.0,78,1.2,58.59644487,75.0,183,18.9,113,73.0,6.51,78.0,4.2,385.7567141,21547463.0,3.8,3.7,0.353
58.0,434.0,80,1.23,67.33378735,75.0,831,18.5,117,71.0,6.87,8.0,4.2,369.1545359,29237.0,3.9,3.8,0.341
54.0,429.0,82,1.54,46.58195631,76.0,831,18.1,120,69.0,5.91,83.0,4.2,336.3318145,231275.0,3.9,3.8,0.332
51.0,424.0,85,1.68,42.52689559,76.0,831,17.7,124,67.0,6.39,85.0,4.2,283.89115879999997,19716598.0,4.0,3.9,0.318
49.8,416.0,87,2.16,40.82597077,76.0,831,17.3,127,76.0,6.45,76.0,4.2,262.884551,19139658.0,4.0,4.0,0.311
49.5,48.0,90,2.09,37.82511936,55.0,831,16.9,132,72.0,5.64,73.0,4.2,256.4414872,18588758.0,4.1,4.0,0.298
49.0,43.0,93,1.14,47.17250718,,831,16.5,136,69.0,6.16,7.0,4.2,277.6486591,1867687.0,4.2,4.1,0.29100000000000004
66.6,199.0,39,,0.0,89.0,6,23.8,50,89.0,,89.0,0.3,1194.5913699999999,5243669.0,12.8,13.0,0.552
66.4,21.0,40,0.01,45.33788677,88.0,122,22.9,52,88.0,3.1,88.0,0.3,1262.893782,51924182.0,12.9,13.1,0.547
66.2,22.0,42,0.7,38.33793462,75.0,831,22.1,55,76.0,3.1,75.0,0.4,1168.83947,51448196.0,12.9,13.2,0.54
65.9,25.0,44,0.55,38.4279083,58.0,831,21.3,58,87.0,3.1,84.0,0.5,1171.58257,5986514.0,13.0,13.2,0.5329999999999999
65.6,27.0,47,0.33,21.23698847,55.0,831,2.5,61,9.0,3.1,84.0,0.5,1186.423937,555331.0,13.0,13.3,0.526
65.4,29.0,49,0.3,17.48293752,92.0,190,19.8,65,9.0,3.1,9.0,0.5,987.7365832,5155896.0,13.1,13.3,0.515
65.2,211.0,52,0.28,11.05247903,91.0,329,19.1,69,9.0,3.1,9.0,0.6,741.777116,49869.0,13.1,13.4,0.504
59.2,296.0,59,0.3,9.53048032,85.0,333,18.3,96,85.0,3.1,85.0,0.6,643.951373,49479752.0,13.2,13.4,0.493
64.5,217.0,58,0.26,0.5305728,85.0,831,17.6,78,84.0,3.1,86.0,0.6,41.451,49171586.0,13.2,13.5,0.484
64.2,22.0,61,0.28,4.632776304,75.0,760,17.0,83,82.0,3.1,82.0,0.6,296.97283999999996,48846474.0,13.2,13.5,0.474
63.9,224.0,64,0.28,2.7938431880000003,62.0,314,16.4,87,86.0,3.1,73.0,0.5,247.24276,48482614.0,13.2,13.6,0.465
63.5,228.0,66,0.44,4.15451614,55.0,831,15.7,90,92.0,3.1,82.0,0.5,219.8156688,487377.0,13.3,13.6,0.455
63.2,231.0,69,0.4,3.8242124719999997,55.0,830,15.2,93,86.0,3.1,78.0,0.5,219.78232599999998,47624894.0,13.3,13.6,0.445
62.8,235.0,71,0.41,3.421880938,,736,14.6,96,84.0,3.1,79.0,0.4,143.77651,471422.0,13.3,13.7,0.435
62.5,239.0,72,0.38,1.9171639999999999,,831,14.1,98,77.0,3.1,73.0,0.4,138.9249275,46627994.0,13.3,13.7,0.42700000000000005
62.1,243.0,73,0.35,2.511437292,,831,13.6,100,88.0,3.1,82.0,0.4,193.187484,4695462.0,13.3,13.7,0.41700000000000004
65.8,248.0,2,,0.0,92.0,212,35.7,3,92.0,,92.0,2.1,4737.66996,2425561.0,8.2,8.1,0.637
65.9,242.0,2,0.01,751.3982718999999,88.0,477,34.9,3,88.0,8.93,88.0,2.2,5421.3439530000005,237992.0,8.6,8.5,0.632
66.1,232.0,3,0.01,760.6550553,89.0,831,34.1,3,89.0,8.53,89.0,2.5,5488.131711999999,231652.0,9.0,8.9,0.625
65.8,232.0,3,0.01,796.8734262999999,84.0,86,33.3,4,84.0,8.24,84.0,3.7,5749.447520000001,2263934.0,9.5,9.4,0.619
64.3,268.0,3,7.84,7.896234931,82.0,79,32.5,4,85.0,8.78,82.0,4.2,56.971392,2215621.0,9.9,9.9,0.612
63.0,299.0,3,7.58,719.5535161,83.0,831,31.8,4,83.0,7.89,83.0,4.2,5191.58381,217317.0,1.4,1.4,0.604
62.4,36.0,3,7.99,575.6748069,,831,31.0,4,83.0,8.5,83.0,4.2,4153.497885,21374.0,1.9,1.9,0.598
61.7,317.0,3,6.28,59.55033546,,0,3.2,4,83.0,7.15,83.0,4.2,429.6561,216375.0,11.5,11.4,0.589
60.0,356.0,3,5.12,62.11039296,,21,29.4,4,81.0,6.99,86.0,4.2,422.51968,279915.0,12.0,12.0,0.578
57.0,431.0,3,4.94,459.15723990000004,,3,28.7,4,74.0,7.2,86.0,4.2,3881.29535,255734.0,12.6,12.6,0.57
55.1,436.0,3,4.89,457.7200522,,4,27.9,4,86.0,7.32,86.0,4.2,3573.146387,232196.0,13.1,13.1,0.565
54.7,436.0,3,4.8,368.28482579999996,,4,27.2,4,81.0,6.47,81.0,4.2,3288.257373,29228.0,13.7,13.7,0.5589999999999999
55.0,436.0,3,5.28,294.6571552,,262,26.5,4,82.0,6.52,79.0,4.2,2482.3686199999997,1986535.0,14.2,14.3,0.5539999999999999
55.7,436.0,3,5.09,203.73228930000002,,831,25.8,4,78.0,6.17,77.0,4.2,1713.4759399999998,1962147.0,14.7,14.8,0.556
56.5,426.0,3,5.09,205.80788330000001,,416,25.1,4,79.0,6.18,78.0,4.2,1834.2948600000002,1933596.0,15.2,15.4,0.556
57.4,41.0,3,5.73,35.80978512,,469,24.5,4,8.0,6.11,79.0,4.2,257.99557000000004,1899257.0,15.7,15.9,0.5589999999999999
,436.0,0,0.01,15.60659587,87.0,0,65.6,0,87.0,4.65,87.0,0.1,136.18321,,0.1,0.5,
69.2,165.0,17,,0.0,91.0,831,19.1,21,9.0,,91.0,0.1,743.7653489,28656282.0,15.7,16.1,0.555
69.6,158.0,18,0.01,8.523486403,92.0,831,18.5,22,92.0,5.8,92.0,0.1,76.2386977,28323241.0,15.9,16.3,0.551
69.3,162.0,19,0.27,80.15505125,92.0,831,18.0,24,92.0,5.69,92.0,0.1,688.6172788,2798531.0,16.1,16.5,0.545
68.9,167.0,20,0.26,80.58788376,55.0,831,17.4,25,9.0,5.89,9.0,0.2,681.7925868,27649925.0,16.3,16.7,0.5379999999999999
68.4,172.0,22,0.27,112.12290279999999,92.0,831,16.9,27,92.0,6.73,92.0,0.2,692.1166842,27327147.0,16.5,16.9,0.529
68.0,178.0,23,0.24,84.62302524,82.0,190,16.4,30,83.0,6.43,82.0,0.2,592.1835216,2723137.0,16.7,17.2,0.515
67.5,183.0,25,0.22,6.19357029,89.0,189,15.9,32,93.0,6.41,89.0,0.2,48.7299,2674113.0,16.9,17.4,0.502
67.0,189.0,27,0.21,70.27113179,82.0,831,15.4,35,82.0,6.44,82.0,0.2,473.844449,26475859.0,17.0,17.6,0.49200000000000005
66.6,194.0,29,0.2,52.22906505,82.0,831,14.9,38,82.0,5.84,82.0,0.2,393.8843518,26214847.0,17.1,17.8,0.486
66.0,21.0,31,0.2,45.87989927,69.0,831,14.4,41,91.0,5.7,89.0,0.2,348.6314534,2594618.0,17.1,18.0,0.47600000000000003
65.4,28.0,33,0.2,4.259752532,55.0,831,13.9,44,78.0,5.72,75.0,0.2,317.89198,2564287.0,17.1,18.2,0.469
64.7,218.0,35,0.21,31.93187316,55.0,831,13.4,47,8.0,5.82,8.0,0.2,287.4156,2539449.0,17.1,18.4,0.46299999999999997
64.3,22.0,38,0.2,2.79096532,55.0,831,12.9,50,76.0,5.48,78.0,0.1,253.72412000000003,2495623.0,17.1,18.6,0.457
63.1,238.0,40,0.19,23.18394594,,831,12.4,54,72.0,5.6,72.0,0.1,246.375621,24566342.0,17.1,18.8,0.447
63.2,23.0,43,0.09,21.92813881,,831,11.9,58,73.0,5.36,72.0,0.1,248.6183539,24161777.0,17.1,19.0,0.446
62.5,238.0,46,0.08,17.912336800000002,,831,11.4,62,74.0,5.43,74.0,0.1,231.42553999999998,2374911.0,17.1,19.2,0.439
81.9,57.0,1,,0.0,94.0,7,62.1,1,95.0,,95.0,0.1,44292.88473,16939923.0,1.0,0.9,0.9229999999999999
81.7,58.0,1,0.01,1077.712092,92.0,140,61.6,1,96.0,3.1,96.0,0.1,52157.4687,168658.0,1.0,0.9,0.9229999999999999
81.4,6.0,1,8.68,1077.712092,55.0,831,61.0,1,97.0,11.4,97.0,0.1,51574.48942,1684432.0,1.0,0.9,0.922
81.1,62.0,1,9.05,1077.712092,55.0,10,6.5,1,97.0,11.1,97.0,0.1,49474.7561,16754962.0,1.0,0.9,0.9209999999999999
81.1,63.0,1,8.96,1047.370244,55.0,51,59.9,1,97.0,3.1,97.0,0.1,5354.6536,1669374.0,1.0,0.9,0.9109999999999999
88.0,64.0,1,9.33,1035.621437,,15,59.3,1,97.0,3.1,97.0,0.1,5338.25483,16615394.0,1.0,0.9,0.9059999999999999
86.0,65.0,1,9.23,96.8585885,,15,58.6,1,97.0,3.1,97.0,0.1,519.349,1653388.0,1.0,0.9,0.9059999999999999
83.0,68.0,1,9.62,1077.712092,,109,57.9,1,97.0,9.57,97.0,0.1,56928.8248,16445593.0,1.0,0.9,0.905
82.0,68.0,1,9.53,1077.712092,,10,57.3,1,97.0,9.36,97.0,0.1,51241.31562,16381696.0,1.0,1.0,0.899
79.8,71.0,1,9.79,1077.712092,,1,56.5,1,96.0,9.36,96.0,0.1,44453.97119,1634611.0,1.0,1.0,0.893
79.4,72.0,1,9.69,1077.712092,,4,55.8,1,96.0,9.6,96.0,0.1,41577.169,16319868.0,1.0,1.0,0.888
79.2,77.0,1,9.56,1077.712092,,11,55.0,1,98.0,8.52,98.0,0.1,39954.64222,16281779.0,1.0,1.0,0.885
78.7,8.0,1,9.56,1077.712092,,4,54.2,1,98.0,8.46,98.0,0.1,35245.1647,1622532.0,1.1,1.0,0.8809999999999999
78.4,81.0,1,9.68,1077.712092,,3,53.4,1,97.0,8.34,97.0,0.1,28817.323210000002,16148929.0,1.1,1.0,0.882
78.3,82.0,1,9.95,1077.712092,,0,52.6,1,97.0,7.79,97.0,0.1,26584.12169,164618.0,1.1,1.1,0.878
78.1,84.0,1,10.06,1077.712092,,831,51.8,1,97.0,7.42,97.0,0.1,25921.127940000002,15925513.0,1.1,1.1,0.873
81.6,66.0,0,8.7,0.0,92.0,10,65.6,0,92.0,,92.0,0.1,3821.8937,,0.4,0.5,0.9129999999999999
81.5,67.0,0,9.07,1040.2784359999998,93.0,280,65.6,0,93.0,11.3,93.0,0.1,4453.24673,,0.4,0.5,0.91
81.3,69.0,0,9.18,1077.712092,93.0,8,65.6,0,92.0,11.17,92.0,0.1,42889.88141,,0.3,0.5,0.9079999999999999
81.1,7.0,0,9.2,924.5653683,93.0,68,65.6,0,93.0,11.53,93.0,0.1,3997.2562399999997,,0.3,0.5,0.904
86.0,72.0,0,9.47,1077.712092,95.0,597,65.3,0,95.0,11.24,95.0,0.1,38426.5581,,0.3,0.5,0.9009999999999999
89.0,71.0,0,9.62,1077.712092,55.0,43,64.8,0,93.0,11.2,93.0,0.1,33691.34837,,0.3,0.5,0.899
85.0,73.0,0,9.24,63.57705167,93.0,198,64.3,0,92.0,11.21,92.0,0.1,282.94192999999996,,0.3,0.5,0.895
81.0,75.0,0,9.49,1077.712092,55.0,0,63.8,0,89.0,3.1,89.0,0.1,31287.77865,,0.3,0.5,0.894
81.0,76.0,0,9.19,606.3106561000001,88.0,25,63.2,0,88.0,8.35,88.0,0.1,3259.73471,,0.3,0.5,0.8909999999999999
79.9,76.0,0,9.34,496.2228007,87.0,20,62.6,0,89.0,8.65,89.0,0.1,2667.86452,,0.3,0.5,0.888
79.9,78.0,0,9.31,491.05585199999996,87.0,20,62.1,0,89.0,8.25,89.0,0.1,2775.89515,,0.3,0.5,0.8859999999999999
79.2,79.0,0,9.15,442.3774869,88.0,33,61.5,0,87.0,7.89,89.0,0.1,2542.39935,,0.3,0.5,0.884
79.1,82.0,0,8.91,1077.712092,89.0,66,6.9,0,86.0,7.71,9.0,0.1,21913.7817,,0.3,0.5,0.8809999999999999
78.7,83.0,0,9.13,1077.712092,89.0,21,6.3,0,84.0,7.89,9.0,0.1,16874.312319999997,,0.3,0.5,0.873
78.5,83.0,0,8.75,1077.712092,55.0,65,59.6,0,82.0,7.58,9.0,0.1,13882.85683,,0.3,0.5,0.868
78.6,87.0,0,8.91,1077.712092,55.0,65,58.9,0,82.0,7.47,9.0,0.1,13641.1272,,0.3,0.5,0.8640000000000001
74.8,145.0,2,,0.0,98.0,0,54.0,2,99.0,,98.0,0.1,295.96648799999997,68235.0,1.8,1.7,0.642
74.5,148.0,2,3.55,473.12381239999996,98.0,0,53.2,3,99.0,9.4,98.0,0.1,1975.4647699999998,613997.0,1.8,1.7,0.636
73.9,157.0,2,3.58,366.48418039999996,98.0,0,52.4,3,99.0,8.43,98.0,0.1,1847.1984899999998,5945747.0,1.8,1.7,0.63
73.9,157.0,2,3.63,334.81742460000004,98.0,0,51.7,3,99.0,8.4,98.0,0.1,1792.3845,587718.0,1.8,1.7,0.625
74.5,147.0,3,3.39,321.61325930000004,98.0,0,5.9,3,99.0,6.39,98.0,0.1,1682.9579239999998,58782.0,1.8,1.8,0.62
73.2,154.0,3,3.38,302.70454110000003,98.0,0,5.2,3,99.0,6.58,98.0,0.1,1526.497938,5737723.0,1.9,1.8,0.614
73.2,163.0,3,3.36,292.75310099999996,98.0,0,49.4,3,99.0,6.82,98.0,0.2,1464.497754,5666581.0,1.9,1.8,0.613
72.5,169.0,3,3.64,275.064434,97.0,0,48.6,3,97.0,6.98,97.0,0.2,1518.85386,559456.0,1.9,1.8,0.607
72.5,173.0,3,3.83,253.0007812,93.0,0,47.9,4,93.0,6.91,93.0,0.2,1344.31871,552216.0,2.0,1.9,0.601
73.0,17.0,3,3.69,21.41123529,88.0,0,47.1,4,88.0,6.33,88.0,0.3,124.992617,545211.0,2.0,1.9,0.597
71.2,194.0,3,3.7,218.5716179,86.0,0,46.4,4,87.0,6.11,86.0,0.3,1175.116225,5379328.0,2.0,1.9,0.5920000000000001
71.0,194.0,4,3.81,36.81621175,79.0,0,45.7,4,8.0,6.13,79.0,0.3,191.55157,53973.0,2.1,2.0,0.5870000000000001
76.0,198.0,4,3.77,2.542436908,86.0,0,44.9,5,86.0,6.12,86.0,0.3,115.56531399999999,524879.0,2.1,2.0,0.583
75.0,197.0,4,3.5,2.0923438930000002,85.0,0,44.2,5,85.0,5.71,85.0,0.4,11.147277,5171734.0,2.2,2.1,0.5770000000000001
73.0,193.0,4,3.51,22.35595448,87.0,0,43.5,5,89.0,5.26,87.0,0.4,143.6758,5175.0,2.2,2.1,0.57
73.0,192.0,4,3.61,15.25518816,83.0,0,42.8,5,85.0,5.39,83.0,0.4,116.2743,526796.0,2.2,2.1,0.562
61.8,22.0,49,,0.0,65.0,831,19.3,87,65.0,,65.0,0.4,358.99731,19896965.0,9.6,9.4,0.35100000000000003
61.4,223.0,49,0.01,3.3040398989999997,68.0,831,18.9,88,67.0,5.82,68.0,0.5,43.646498,19148219.0,9.8,9.6,0.345
69.0,227.0,49,0.01,31.50243237,67.0,831,18.5,89,56.0,5.9,67.0,0.6,416.14838,18426372.0,1.0,9.9,0.341
63.0,232.0,49,0.01,29.75517982,71.0,272,18.1,90,71.0,6.11,71.0,0.7,391.515524,17731634.0,1.3,1.1,0.331
59.4,241.0,50,0.15,32.22493445,75.0,771,17.7,93,4.0,6.66,75.0,0.7,375.58198660000005,1764636.0,1.5,1.3,0.32299999999999995
58.2,252.0,50,0.12,5.8837605360000005,55.0,372,17.3,95,75.0,6.36,7.0,0.9,348.15151099999997,16425578.0,1.7,1.6,0.312
57.1,263.0,51,0.11,5.665405066,71.0,801,16.9,99,71.0,6.98,71.0,1.1,341.2894618,15813913.0,11.0,1.8,0.307
56.0,272.0,52,0.12,40.37835666,,831,16.5,102,68.0,6.76,67.0,1.3,354.8185998,15228525.0,11.2,11.0,0.298
55.2,276.0,53,0.1,35.80929749,,282,16.1,106,57.0,6.94,57.0,1.4,292.55962,14668338.0,11.4,11.3,0.293
54.5,277.0,54,0.11,43.42193066,,59,15.7,110,52.0,7.39,51.0,1.5,258.463873,1413264.0,11.6,11.5,0.28600000000000003
53.7,278.0,55,0.11,3.751715442,,831,15.4,114,46.0,7.15,45.0,1.6,25.383731,13618449.0,11.9,11.8,0.278
52.9,279.0,56,0.11,20.86118432,,831,15.0,118,45.0,6.61,43.0,1.6,232.5661574,1312712.0,12.1,12.0,0.27
